code,label,source,n_pairs,mort_t,mort_c,diff,ci_lo,ci_hi,p_perm,stability,subsample_lo,subsample_hi,hb_mean,hb_p50,q_fdr,diff_pp,ci_lo_pp,ci_hi_pp,abs_diff_pp,robust
C1_diabetes_with_cc_mean_mbp_median_high_hb_med,Cluster 1 | diabetes with cc > 0 and mbp median > mediana_cluster (72.5) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,86,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_mbp_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and mbp min > mediana_cluster (55) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,78,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_mbp_std_high_hb_med,Cluster 1 | diabetes with cc > 0 and mbp std > mediana_cluster (9.54) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,103,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_platelets_max_high,Cluster 1 | diabetes with cc > 0 and platelets max > mediana_cluster (250),comorb_lab_vital,92,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_platelets_max_high_hb_med,Cluster 1 | diabetes with cc > 0 and platelets max > mediana_cluster (250) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,60,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_platelets_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and platelets mean > mediana_cluster (180) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,98,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_platelets_median_high_hb_med,Cluster 1 | diabetes with cc > 0 and platelets median > mediana_cluster (178) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,97,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_platelets_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and platelets min > mediana_cluster (144) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,94,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_platelets_pre_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and platelets pre mean > mediana_cluster (180) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,98,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_platelets_slope_high_hb_med,Cluster 1 | diabetes with cc > 0 and platelets slope > mediana_cluster (-0.0113) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,107,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_platelets_std_high_hb_med,Cluster 1 | diabetes with cc > 0 and platelets std > mediana_cluster (23.2) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,76,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_potassium_max_high_hb_med,Cluster 1 | diabetes with cc > 0 and potassium max > mediana_cluster (4.5) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,115,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_potassium_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and potassium mean > mediana_cluster (4.13) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,117,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_potassium_median_high_hb_med,Cluster 1 | diabetes with cc > 0 and potassium median > mediana_cluster (4.1) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,108,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_potassium_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and potassium min > mediana_cluster (3.8) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,92,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_potassium_std_high_hb_med,Cluster 1 | diabetes with cc > 0 and potassium std > mediana_cluster (0.256) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,117,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_resp_rate_max_high_hb_med,Cluster 1 | diabetes with cc > 0 and resp rate max > mediana_cluster (29) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,92,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_resp_rate_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and resp rate mean > mediana_cluster (20) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,94,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_resp_rate_median_high,Cluster 1 | diabetes with cc > 0 and resp rate median > mediana_cluster (20),comorb_lab_vital,110,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_resp_rate_median_high_hb_med,Cluster 1 | diabetes with cc > 0 and resp rate median > mediana_cluster (20) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,76,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_resp_rate_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and resp rate min > mediana_cluster (12) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,92,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_resp_rate_pre_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and resp rate pre mean > mediana_cluster (20) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,94,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_resp_rate_slope_high_hb_med,Cluster 1 | diabetes with cc > 0 and resp rate slope > mediana_cluster (2.3e-05) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,81,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_resp_rate_std_high_hb_med,Cluster 1 | diabetes with cc > 0 and resp rate std > mediana_cluster (3.76) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,105,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_sbp_max_high_hb_med,Cluster 1 | diabetes with cc > 0 and sbp max > mediana_cluster (148) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,115,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_sbp_median_high_hb_med,Cluster 1 | diabetes with cc > 0 and sbp median > mediana_cluster (112) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,119,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_sbp_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and sbp min > mediana_cluster (84) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,106,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_sbp_slope_high_hb_med,Cluster 1 | diabetes with cc > 0 and sbp slope > mediana_cluster (-0.00115) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,97,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_sbp_std_high_hb_med,Cluster 1 | diabetes with cc > 0 and sbp std > mediana_cluster (12.8) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,112,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_sodium_max_high_hb_med,Cluster 1 | diabetes with cc > 0 and sodium max > mediana_cluster (140) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,87,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_sodium_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and sodium mean > mediana_cluster (138) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,85,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_sodium_median_high_hb_med,Cluster 1 | diabetes with cc > 0 and sodium median > mediana_cluster (138) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,85,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_sodium_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and sodium min > mediana_cluster (136) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,77,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_sodium_std_high_hb_med,Cluster 1 | diabetes with cc > 0 and sodium std > mediana_cluster (1.59) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,94,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_spo2_max_high,Cluster 1 | diabetes with cc > 0 and spo2 max > mediana_cluster (100),comorb_lab_vital,0,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_spo2_max_high_hb_med,Cluster 1 | diabetes with cc > 0 and spo2 max > mediana_cluster (100) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,0,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_spo2_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and spo2 mean > mediana_cluster (97.3) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,111,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_spo2_median_high,Cluster 1 | diabetes with cc > 0 and spo2 median > mediana_cluster (98),comorb_lab_vital,117,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_spo2_median_high_hb_med,Cluster 1 | diabetes with cc > 0 and spo2 median > mediana_cluster (98) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,85,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_spo2_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and spo2 min > mediana_cluster (92) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,99,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_spo2_pre_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and spo2 pre mean > mediana_cluster (97.3) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,111,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_spo2_slope_high_hb_med,Cluster 1 | diabetes with cc > 0 and spo2 slope > mediana_cluster (-6.08e-05) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,90,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_spo2_std_high_hb_med,Cluster 1 | diabetes with cc > 0 and spo2 std > mediana_cluster (1.84) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,90,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_temperature_max_high_hb_med,Cluster 1 | diabetes with cc > 0 and temperature max > mediana_cluster (37.5) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,85,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_temperature_mean_high_hb_med,Cluster 1 | diabetes with cc > 0 and temperature mean > mediana_cluster (37) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,85,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_temperature_median_high,Cluster 1 | diabetes with cc > 0 and temperature median > mediana_cluster (37),comorb_lab_vital,109,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_temperature_median_high_hb_med,Cluster 1 | diabetes with cc > 0 and temperature median > mediana_cluster (37) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,70,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_temperature_min_high_hb_med,Cluster 1 | diabetes with cc > 0 and temperature min > mediana_cluster (36.4) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,94,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_temperature_std_high_hb_med,Cluster 1 | diabetes with cc > 0 and temperature std > mediana_cluster (0.354) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,82,,,,,,,,,,,,,,,,,False
C1_renal_disease_mean_bilirubin_total_max_high_hb_med,Cluster 1 | renal disease > 0 and bilirubin total max > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,110,,,,,,,,,,,,,,,,,False
C1_renal_disease_mean_bilirubin_total_median_high_hb_med,Cluster 1 | renal disease > 0 and bilirubin total median > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,94,,,,,,,,,,,,,,,,,False
C1_renal_disease_mean_bilirubin_total_min_high,Cluster 1 | renal disease > 0 and bilirubin total min > mediana_cluster (0.7),comorb_lab_vital,88,,,,,,,,,,,,,,,,,False
C1_renal_disease_mean_bilirubin_total_min_high_hb_med,Cluster 1 | renal disease > 0 and bilirubin total min > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,44,,,,,,,,,,,,,,,,,False
C1_renal_disease_mean_bilirubin_total_slope_high_hb_med,Cluster 1 | renal disease > 0 and bilirubin total slope > mediana_cluster (0) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,83,,,,,,,,,,,,,,,,,False
C1_renal_disease_mean_hemoglobin_mean_high_hb_med,Cluster 1 | renal disease > 0 and hemoglobin mean > mediana_cluster (8.83) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,70,,,,,,,,,,,,,,,,,False
C1_renal_disease_mean_hemoglobin_median_high_hb_med,Cluster 1 | renal disease > 0 and hemoglobin median > mediana_cluster (8.6) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,66,,,,,,,,,,,,,,,,,False
C1_renal_disease_mean_hemoglobin_min_high_hb_med,Cluster 1 | renal disease > 0 and hemoglobin min > mediana_cluster (7.3) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,0,,,,,,,,,,,,,,,,,False
C1_renal_disease_mean_hemoglobin_pre_mean_high_hb_med,Cluster 1 | renal disease > 0 and hemoglobin pre mean > mediana_cluster (8.83) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,70,,,,,,,,,,,,,,,,,False
C1_renal_disease_mean_lactate_min_high_hb_med,Cluster 1 | renal disease > 0 and lactate min > mediana_cluster (1.2) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,78,,,,,,,,,,,,,,,,,False
C1_renal_disease_mean_spo2_max_high,Cluster 1 | renal disease > 0 and spo2 max > mediana_cluster (100),comorb_lab_vital,0,,,,,,,,,,,,,,,,,False
C1_renal_disease_mean_spo2_max_high_hb_med,Cluster 1 | renal disease > 0 and spo2 max > mediana_cluster (100) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,0,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_bilirubin_total_max_high_hb_med,Cluster 1 | malignant cancer > 0 and bilirubin total max > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,97,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_bilirubin_total_mean_high_hb_med,Cluster 1 | malignant cancer > 0 and bilirubin total mean > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,113,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_bilirubin_total_median_high_hb_med,Cluster 1 | malignant cancer > 0 and bilirubin total median > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,79,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_bilirubin_total_min_high,Cluster 1 | malignant cancer > 0 and bilirubin total min > mediana_cluster (0.7),comorb_lab_vital,59,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_bilirubin_total_min_high_hb_med,Cluster 1 | malignant cancer > 0 and bilirubin total min > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,39,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_bilirubin_total_pre_mean_high_hb_med,Cluster 1 | malignant cancer > 0 and bilirubin total pre mean > mediana_cluster (0.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,113,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_bilirubin_total_slope_high,Cluster 1 | malignant cancer > 0 and bilirubin total slope > mediana_cluster (0),comorb_lab_vital,115,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_bilirubin_total_slope_high_hb_med,Cluster 1 | malignant cancer > 0 and bilirubin total slope > mediana_cluster (0) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,69,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_creatinine_min_high,Cluster 1 | malignant cancer > 0 and creatinine min > mediana_cluster (0.9),comorb_lab_vital,105,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_creatinine_min_high_hb_med,Cluster 1 | malignant cancer > 0 and creatinine min > mediana_cluster (0.9) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,70,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_glucose_lab_min_high_hb_med,Cluster 1 | malignant cancer > 0 and glucose lab min > mediana_cluster (90) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,102,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_glucose_vital_min_high_hb_med,Cluster 1 | malignant cancer > 0 and glucose vital min > mediana_cluster (90) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,99,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_heart_rate_min_high_hb_med,Cluster 1 | malignant cancer > 0 and heart rate min > mediana_cluster (70) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,104,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_heart_rate_slope_high_hb_med,Cluster 1 | malignant cancer > 0 and heart rate slope > mediana_cluster (-3.75e-05) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,105,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_hemoglobin_max_high_hb_med,Cluster 1 | malignant cancer > 0 and hemoglobin max > mediana_cluster (12.3) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,116,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_hemoglobin_mean_high_hb_med,Cluster 1 | malignant cancer > 0 and hemoglobin mean > mediana_cluster (8.83) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,37,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_hemoglobin_median_high_hb_med,Cluster 1 | malignant cancer > 0 and hemoglobin median > mediana_cluster (8.6) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,36,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_hemoglobin_min_high_hb_med,Cluster 1 | malignant cancer > 0 and hemoglobin min > mediana_cluster (7.3) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,0,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_hemoglobin_pre_mean_high_hb_med,Cluster 1 | malignant cancer > 0 and hemoglobin pre mean > mediana_cluster (8.83) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,37,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_hemoglobin_std_high_hb_med,Cluster 1 | malignant cancer > 0 and hemoglobin std > mediana_cluster (0.877) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,117,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_lactate_max_high_hb_med,Cluster 1 | malignant cancer > 0 and lactate max > mediana_cluster (1.8) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,106,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_lactate_min_high,Cluster 1 | malignant cancer > 0 and lactate min > mediana_cluster (1.2),comorb_lab_vital,101,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_lactate_min_high_hb_med,Cluster 1 | malignant cancer > 0 and lactate min > mediana_cluster (1.2) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,69,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_lactate_slope_high_hb_med,Cluster 1 | malignant cancer > 0 and lactate slope > mediana_cluster (0) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,80,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_lactate_std_high_hb_med,Cluster 1 | malignant cancer > 0 and lactate std > mediana_cluster (0.167) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,109,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_mbp_max_high_hb_med,Cluster 1 | malignant cancer > 0 and mbp max > mediana_cluster (100) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,117,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_mbp_mean_high_hb_med,Cluster 1 | malignant cancer > 0 and mbp mean > mediana_cluster (73.7) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,119,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_mbp_median_high_hb_med,Cluster 1 | malignant cancer > 0 and mbp median > mediana_cluster (72.5) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,117,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_platelets_max_high_hb_med,Cluster 1 | malignant cancer > 0 and platelets max > mediana_cluster (250) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,80,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_platelets_mean_high_hb_med,Cluster 1 | malignant cancer > 0 and platelets mean > mediana_cluster (180) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,111,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_platelets_median_high_hb_med,Cluster 1 | malignant cancer > 0 and platelets median > mediana_cluster (178) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,109,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_platelets_min_high_hb_med,Cluster 1 | malignant cancer > 0 and platelets min > mediana_cluster (144) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,115,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_platelets_pre_mean_high_hb_med,Cluster 1 | malignant cancer > 0 and platelets pre mean > mediana_cluster (180) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,111,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_platelets_std_high_hb_med,Cluster 1 | malignant cancer > 0 and platelets std > mediana_cluster (23.2) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,115,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_potassium_max_high_hb_med,Cluster 1 | malignant cancer > 0 and potassium max > mediana_cluster (4.5) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,108,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_potassium_mean_high_hb_med,Cluster 1 | malignant cancer > 0 and potassium mean > mediana_cluster (4.13) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,116,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_potassium_median_high_hb_med,Cluster 1 | malignant cancer > 0 and potassium median > mediana_cluster (4.1) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,111,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_potassium_min_high_hb_med,Cluster 1 | malignant cancer > 0 and potassium min > mediana_cluster (3.8) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,92,,,,,,,,,,,,,,,,,False
C1_malignant_cancer_mean_resp_rate_slope_high_hb_med,Cluster 1 | malignant cancer > 0 and resp rate slope > mediana_cluster (2.3e-05) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,103,,,,,,,,,,,,,,,,,False
