code,label,n_conditions,features_used,axes_used,n_axes,n_pairs,prevalence,mort_t,mort_c,diff,ci_lo,ci_hi,p_perm,score,hb_mean,hb_p50,q_fdr,diff_pp,ci_lo_pp,ci_hi_pp,abs_diff_pp,robust
R196-408,glucose_lab_std <= q0.35 (0) AND platelets_slope <= q0.35 (-0.07924),2,"glucose_lab_std,platelets_slope","other,organ_failure",2,1951,0.15416831291979455,0.1875961045617632,0.4618144541260892,-0.274218349564326,-0.30231601264786795,-0.24612068648078406,1.4604007266773523e-81,130.81239672467171,8.424961558175294,8.1,4.235162107364322e-79,-27.4218349564326,-30.231601264786796,-24.612068648078406,27.4218349564326,True
R171-261-491,dbp_median > q0.65 (72) AND hemoglobin_slope <= q0.35 (-0.006063) AND resp_rate_std <= q0.35 (1.78),3,"dbp_median,hemoglobin_slope,resp_rate_std","perfusion,anemia,respiratory",3,1454,0.11489529830106678,0.20426409903713894,0.5,-0.29573590096286106,-0.3287505774506909,-0.2627212244750312,5.247834534007206e-69,130.81099272779758,8.264511691884456,8.1,2.3779250232220153e-67,-29.573590096286107,-32.87505774506909,-26.272122447503122,29.573590096286107,True
R167-261-473,dbp_mean > q0.65 (70.6) AND hemoglobin_slope <= q0.35 (-0.006063) AND resp_rate_max <= q0.35 (20),3,"dbp_mean,hemoglobin_slope,resp_rate_max","perfusion,anemia,respiratory",3,1382,0.10920584749111023,0.1939218523878437,0.4971056439942113,-0.3031837916063676,-0.3367907822031293,-0.2695768010096059,5.766880090690009e-70,130.74286293482191,8.32518089725036,8.1,2.9085134370436565e-68,-30.31837916063676,-33.67907822031293,-26.95768010096059,30.31837916063676,True
R157-261-556,dbp_delta <= q0.35 (-8.606) AND hemoglobin_slope <= q0.35 (-0.006063) AND sodium_std <= q0.35 (0.2074),3,"dbp_delta,hemoglobin_slope,sodium_std","perfusion,anemia,other",3,1127,0.08905570920584749,0.1774622892635315,0.5128660159716061,-0.3354037267080746,-0.37213484432836225,-0.298672609087787,1.2356922457555951e-71,130.61342896535166,8.118899733806566,7.9,8.2379483050373e-70,-33.540372670807464,-37.213484432836225,-29.867260908778697,33.540372670807464,True
R196-261-288,glucose_lab_std <= q0.35 (0) AND hemoglobin_slope <= q0.35 (-0.006063) AND lactate_std > q0.65 (0.3523),3,"glucose_lab_std,hemoglobin_slope,lactate_std","other,anemia,perfusion",3,1314,0.10383247728170683,0.17732115677321156,0.4878234398782344,-0.3105022831050228,-0.3445163004382399,-0.27648826577180574,1.3572619987346768e-71,130.56310498590955,8.111035007610349,7.9,8.845078194001265e-70,-31.05022831050228,-34.45163004382399,-27.648826577180575,31.05022831050228,True
R195-261-288,glucose_lab_std <= q0.20 (0) AND hemoglobin_slope <= q0.35 (-0.006063) AND lactate_std > q0.65 (0.3523),3,"glucose_lab_std,hemoglobin_slope,lactate_std","other,anemia,perfusion",3,1314,0.10383247728170683,0.17732115677321156,0.4878234398782344,-0.3105022831050228,-0.3445163004382399,-0.27648826577180574,1.3572619987346768e-71,130.56310498590955,8.111035007610349,7.9,8.845078194001265e-70,-31.05022831050228,-34.45163004382399,-27.648826577180575,31.05022831050228,True
R171-261-473,dbp_median > q0.65 (72) AND hemoglobin_slope <= q0.35 (-0.006063) AND resp_rate_max <= q0.35 (20),3,"dbp_median,hemoglobin_slope,resp_rate_max","perfusion,anemia,respiratory",3,1515,0.11971552745950217,0.20132013201320131,0.4897689768976898,-0.28844884488448846,-0.3207192580422831,-0.25617843172669386,1.018133417981831e-68,130.2366179692409,8.293795379537954,8.1,4.4885095396523687e-67,-28.844884488448848,-32.07192580422831,-25.617843172669385,28.844884488448848,True
R196-285-408,glucose_lab_std <= q0.35 (0) AND lactate_slope > q0.80 (0.002694) AND platelets_slope <= q0.35 (-0.07924),3,"glucose_lab_std,lactate_slope,platelets_slope","other,perfusion,organ_failure",3,1251,0.09885420782299487,0.1750599520383693,0.49160671462829736,-0.3165467625899281,-0.3513456027940046,-0.28174792238585156,4.202047179958283e-71,129.87468891259715,8.363389288569143,8.0,2.5125642931709323e-69,-31.654676258992808,-35.13456027940046,-28.174792238585155,31.654676258992808,True
R195-285-408,glucose_lab_std <= q0.20 (0) AND lactate_slope > q0.80 (0.002694) AND platelets_slope <= q0.35 (-0.07924),3,"glucose_lab_std,lactate_slope,platelets_slope","other,perfusion,organ_failure",3,1251,0.09885420782299487,0.1750599520383693,0.49160671462829736,-0.3165467625899281,-0.3513456027940046,-0.28174792238585156,4.202047179958283e-71,129.87468891259715,8.363389288569143,8.0,2.5125642931709323e-69,-31.654676258992808,-35.13456027940046,-28.174792238585155,31.654676258992808,True
R195-352-407,glucose_lab_std <= q0.20 (0) AND mbp_median > q0.65 (89) AND platelets_slope <= q0.20 (-0.2575),3,"glucose_lab_std,mbp_median,platelets_slope","other,perfusion,organ_failure",3,1171,0.09253259581193204,0.16737830913748933,0.49444918872758326,-0.32707087959009395,-0.3628094909495178,-0.2913322682306701,6.017196990998203e-72,129.83097413397653,8.345431255337319,8.0,4.154731255689235e-70,-32.70708795900939,-36.28094909495178,-29.13322682306701,32.70708795900939,True
R196-352-407,glucose_lab_std <= q0.35 (0) AND mbp_median > q0.65 (89) AND platelets_slope <= q0.20 (-0.2575),3,"glucose_lab_std,mbp_median,platelets_slope","other,perfusion,organ_failure",3,1171,0.09253259581193204,0.16737830913748933,0.49444918872758326,-0.32707087959009395,-0.3628094909495178,-0.2913322682306701,6.017196990998203e-72,129.83097413397653,8.345431255337319,8.0,4.154731255689235e-70,-32.70708795900939,-36.28094909495178,-29.13322682306701,32.70708795900939,True
R196-233-284,glucose_lab_std <= q0.35 (0) AND heart_rate_median <= q0.35 (70) AND lactate_slope > q0.65 (0.0002952),3,"glucose_lab_std,heart_rate_median,lactate_slope","other,perfusion,perfusion",2,1703,0.1345713156854998,0.19553728714034058,0.4867880211391662,-0.2912507339988256,-0.3215557264364563,-0.26094574156119493,3.765322639074889e-79,129.80699851840436,9.016030534351145,8.2,6.4231974431277516e-77,-29.125073399882563,-32.15557264364563,-26.094574156119492,29.125073399882563,True
R195-232-284,glucose_lab_std <= q0.20 (0) AND heart_rate_median <= q0.20 (70) AND lactate_slope > q0.65 (0.0002952),3,"glucose_lab_std,heart_rate_median,lactate_slope","other,perfusion,perfusion",2,1703,0.1345713156854998,0.19553728714034058,0.4867880211391662,-0.2912507339988256,-0.3215557264364563,-0.26094574156119493,3.765322639074889e-79,129.80699851840436,9.016030534351145,8.2,6.4231974431277516e-77,-29.125073399882563,-32.15557264364563,-26.094574156119492,29.125073399882563,True
R195-233-284,glucose_lab_std <= q0.20 (0) AND heart_rate_median <= q0.35 (70) AND lactate_slope > q0.65 (0.0002952),3,"glucose_lab_std,heart_rate_median,lactate_slope","other,perfusion,perfusion",2,1703,0.1345713156854998,0.19553728714034058,0.4867880211391662,-0.2912507339988256,-0.3215557264364563,-0.26094574156119493,3.765322639074889e-79,129.80699851840436,9.016030534351145,8.2,6.4231974431277516e-77,-29.125073399882563,-32.15557264364563,-26.094574156119492,29.125073399882563,True
R196-232-284,glucose_lab_std <= q0.35 (0) AND heart_rate_median <= q0.20 (70) AND lactate_slope > q0.65 (0.0002952),3,"glucose_lab_std,heart_rate_median,lactate_slope","other,perfusion,perfusion",2,1703,0.1345713156854998,0.19553728714034058,0.4867880211391662,-0.2912507339988256,-0.3215557264364563,-0.26094574156119493,3.765322639074889e-79,129.80699851840436,9.016030534351145,8.2,6.4231974431277516e-77,-29.125073399882563,-32.15557264364563,-26.094574156119492,29.125073399882563,True
R171-261-556,dbp_median > q0.65 (72) AND hemoglobin_slope <= q0.35 (-0.006063) AND sodium_std <= q0.35 (0.2074),3,"dbp_median,hemoglobin_slope,sodium_std","perfusion,anemia,other",3,1112,0.08787040695377321,0.18255395683453238,0.5179856115107914,-0.335431654676259,-0.3725542354137432,-0.2983090739387748,3.502101802430167e-70,129.75210953220588,8.10089928057554,7.9,1.8135884334013362e-68,-33.543165467625904,-37.25542354137432,-29.83090739387748,33.543165467625904,True
R171-408-491,dbp_median > q0.65 (72) AND platelets_slope <= q0.35 (-0.07924) AND resp_rate_std <= q0.35 (1.78),3,"dbp_median,platelets_slope,resp_rate_std","perfusion,organ_failure,respiratory",3,1487,0.11750296325563019,0.19905850706119704,0.48890383322125086,-0.2898453261600538,-0.322363589555988,-0.25732706276411965,2.4213193144078065e-68,129.65216556220622,8.65917955615333,8.2,1.003118001683234e-66,-28.98453261600538,-32.236358955598796,-25.732706276411964,28.98453261600538,True
R157-261-555,dbp_delta <= q0.35 (-8.606) AND hemoglobin_slope <= q0.35 (-0.006063) AND sodium_std <= q0.20 (0),3,"dbp_delta,hemoglobin_slope,sodium_std","perfusion,anemia,other",3,1107,0.08747530620308179,0.17705510388437218,0.5121951219512195,-0.33514001806684734,-0.3721899383105178,-0.2980900978231769,2.484854389757427e-70,129.34751465849203,8.112646793134598,7.9,1.2983923838372141e-68,-33.51400180668473,-37.218993831051776,-29.80900978231769,33.51400180668473,True
R195-260-348,glucose_lab_std <= q0.20 (0) AND hemoglobin_slope <= q0.20 (-0.01479) AND mbp_mean > q0.65 (85.7),3,"glucose_lab_std,hemoglobin_slope,mbp_mean","other,anemia,perfusion",3,952,0.07522718293164757,0.16806722689075632,0.5294117647058824,-0.36134453781512604,-0.40096208661626187,-0.3217269890139902,1.7878568178372047e-71,129.3296069231278,7.894327731092437,7.7,1.139513136643493e-69,-36.134453781512605,-40.096208661626186,-32.17269890139902,36.134453781512605,True
R196-260-348,glucose_lab_std <= q0.35 (0) AND hemoglobin_slope <= q0.20 (-0.01479) AND mbp_mean > q0.65 (85.7),3,"glucose_lab_std,hemoglobin_slope,mbp_mean","other,anemia,perfusion",3,952,0.07522718293164757,0.16806722689075632,0.5294117647058824,-0.36134453781512604,-0.40096208661626187,-0.3217269890139902,1.7878568178372047e-71,129.3296069231278,7.894327731092437,7.7,1.139513136643493e-69,-36.134453781512605,-40.096208661626186,-32.17269890139902,36.134453781512605,True
R171-408-473,dbp_median > q0.65 (72) AND platelets_slope <= q0.35 (-0.07924) AND resp_rate_max <= q0.35 (20),3,"dbp_median,platelets_slope,resp_rate_max","perfusion,organ_failure,respiratory",3,1547,0.1222441722639273,0.1965093729799612,0.4796380090497738,-0.28312863606981253,-0.31493861921742644,-0.2513186529221986,3.742802702120545e-68,129.17752010340126,8.657142857142857,8.3,1.4569299108925612e-66,-28.312863606981253,-31.493861921742646,-25.131865292219864,28.312863606981253,True
R171-195-407,dbp_median > q0.65 (72) AND glucose_lab_std <= q0.20 (0) AND platelets_slope <= q0.20 (-0.2575),3,"dbp_median,glucose_lab_std,platelets_slope","perfusion,other,organ_failure",3,1167,0.0922165152113789,0.168808911739503,0.4944301628106255,-0.3256212510711225,-0.36146468357463507,-0.2897778185676099,6.382137980049638e-71,129.0345934498555,8.332219365895458,8.0,3.6529456294832594e-69,-32.56212510711225,-36.146468357463505,-28.97778185676099,32.56212510711225,True
R171-196-407,dbp_median > q0.65 (72) AND glucose_lab_std <= q0.35 (0) AND platelets_slope <= q0.20 (-0.2575),3,"dbp_median,glucose_lab_std,platelets_slope","perfusion,other,organ_failure",3,1167,0.0922165152113789,0.168808911739503,0.4944301628106255,-0.3256212510711225,-0.36146468357463507,-0.2897778185676099,6.382137980049638e-71,129.0345934498555,8.332219365895458,8.0,3.6529456294832594e-69,-32.56212510711225,-36.146468357463505,-28.97778185676099,32.56212510711225,True
R195-288,glucose_lab_std <= q0.20 (0) AND lactate_std > q0.65 (0.3523),2,"glucose_lab_std,lactate_std","other,perfusion",2,1826,0.1442907941525089,0.19441401971522454,0.47371303395399783,-0.2792990142387733,-0.30852231236023847,-0.2500757161173081,2.6887309397084732e-78,128.89721828113036,8.96659364731654,8.3,3.8986598625772865e-76,-27.92990142387733,-30.852231236023847,-25.00757161173081,27.92990142387733,True
R196-288,glucose_lab_std <= q0.35 (0) AND lactate_std > q0.65 (0.3523),2,"glucose_lab_std,lactate_std","other,perfusion",2,1826,0.1442907941525089,0.19441401971522454,0.47371303395399783,-0.2792990142387733,-0.30852231236023847,-0.2500757161173081,2.6887309397084732e-78,128.89721828113036,8.96659364731654,8.3,3.8986598625772865e-76,-27.92990142387733,-30.852231236023847,-25.00757161173081,27.92990142387733,True
R196-284-352,glucose_lab_std <= q0.35 (0) AND lactate_slope > q0.65 (0.0002952) AND mbp_median > q0.65 (89),3,"glucose_lab_std,lactate_slope,mbp_median","other,perfusion,perfusion",2,1675,0.13235875148162782,0.191044776119403,0.4823880597014925,-0.2913432835820895,-0.32179182002114315,-0.26089474714303584,1.794542471785281e-78,128.7763679070942,8.995044776119403,8.2,2.891207315654064e-76,-29.13432835820895,-32.17918200211432,-26.089474714303584,29.13432835820895,True
R195-284-352,glucose_lab_std <= q0.20 (0) AND lactate_slope > q0.65 (0.0002952) AND mbp_median > q0.65 (89),3,"glucose_lab_std,lactate_slope,mbp_median","other,perfusion,perfusion",2,1675,0.13235875148162782,0.191044776119403,0.4823880597014925,-0.2913432835820895,-0.32179182002114315,-0.26089474714303584,1.794542471785281e-78,128.7763679070942,8.995044776119403,8.2,2.891207315654064e-76,-29.13432835820895,-32.17918200211432,-26.089474714303584,29.13432835820895,True
R167-261-491,dbp_mean > q0.65 (70.6) AND hemoglobin_slope <= q0.35 (-0.006063) AND resp_rate_std <= q0.35 (1.78),3,"dbp_mean,hemoglobin_slope,resp_rate_std","perfusion,anemia,respiratory",3,1364,0.1077834847886211,0.20161290322580644,0.5021994134897361,-0.30058651026392963,-0.33460764717567676,-0.2665653733521825,3.491544156953263e-67,128.7759198633692,8.293841642228738,8.05,1.2817060829322105e-65,-30.058651026392962,-33.46076471756768,-26.65653733521825,30.058651026392962,True
R171-261-408,dbp_median > q0.65 (72) AND hemoglobin_slope <= q0.35 (-0.006063) AND platelets_slope <= q0.35 (-0.07924),3,"dbp_median,hemoglobin_slope,platelets_slope","perfusion,anemia,organ_failure",3,1837,0.14516001580403004,0.22427871529667937,0.48285247686445293,-0.25857376156777356,-0.2883398926201307,-0.22880763051541642,5.2490747946726225e-65,128.55738230209036,8.260642351660316,8.1,1.6023491478474323e-63,-25.857376156777356,-28.83398926201307,-22.880763051541642,25.857376156777356,True
R195-284-491,glucose_lab_std <= q0.20 (0) AND lactate_slope > q0.65 (0.0002952) AND resp_rate_std <= q0.35 (1.78),3,"glucose_lab_std,lactate_slope,resp_rate_std","other,perfusion,respiratory",3,1532,0.12105887001185302,0.19647519582245432,0.47911227154047,-0.28263707571801566,-0.31460074286782563,-0.2506734085682057,2.7356647307085054e-67,128.32654536544968,9.115535248041775,8.3,1.0171061178275213e-65,-28.263707571801568,-31.460074286782564,-25.067340856820568,28.263707571801568,True
R196-284-491,glucose_lab_std <= q0.35 (0) AND lactate_slope > q0.65 (0.0002952) AND resp_rate_std <= q0.35 (1.78),3,"glucose_lab_std,lactate_slope,resp_rate_std","other,perfusion,respiratory",3,1532,0.12105887001185302,0.19647519582245432,0.47911227154047,-0.28263707571801566,-0.31460074286782563,-0.2506734085682057,2.7356647307085054e-67,128.32654536544968,9.115535248041775,8.3,1.0171061178275213e-65,-28.263707571801568,-31.460074286782564,-25.067340856820568,28.263707571801568,True
R157-261-473,dbp_delta <= q0.35 (-8.606) AND hemoglobin_slope <= q0.35 (-0.006063) AND resp_rate_max <= q0.35 (20),3,"dbp_delta,hemoglobin_slope,resp_rate_max","perfusion,anemia,respiratory",3,1525,0.12050572896088503,0.2039344262295082,0.48721311475409834,-0.28327868852459015,-0.31550165263603314,-0.25105572441314716,1.5608126015314412e-66,128.32368254394564,8.314950819672132,8.1,5.356634963835715e-65,-28.327868852459016,-31.550165263603315,-25.105572441314717,28.327868852459016,True
R171-261-555,dbp_median > q0.65 (72) AND hemoglobin_slope <= q0.35 (-0.006063) AND sodium_std <= q0.20 (0),3,"dbp_median,hemoglobin_slope,sodium_std","perfusion,anemia,other",3,1089,0.08605294350059266,0.1827364554637282,0.5179063360881543,-0.3351698806244261,-0.37268801275555735,-0.29765174849329484,1.2073144156201954e-68,128.3030303030303,8.09247015610652,7.9,5.264980158343709e-67,-33.51698806244261,-37.26880127555574,-29.765174849329483,33.51698806244261,True
R157-408-556,dbp_delta <= q0.35 (-8.606) AND platelets_slope <= q0.35 (-0.07924) AND sodium_std <= q0.35 (0.2074),3,"dbp_delta,platelets_slope,sodium_std","perfusion,organ_failure,other",3,1156,0.09134729355985777,0.1704152249134948,0.49567474048442905,-0.32525951557093424,-0.36132258525193894,-0.28919644588992954,6.239233043814129e-70,128.28235294117644,8.472577854671279,8.0,3.1196165219070643e-68,-32.52595155709342,-36.1322585251939,-28.919644588992956,32.52595155709342,True
R195-408-491,glucose_lab_std <= q0.20 (0) AND platelets_slope <= q0.35 (-0.07924) AND resp_rate_std <= q0.35 (1.78),3,"glucose_lab_std,platelets_slope,resp_rate_std","other,organ_failure,respiratory",3,1363,0.10770446463848281,0.1797505502567865,0.47909024211298606,-0.2993396918561996,-0.33279038158934054,-0.2658890021230586,7.165122687761204e-69,128.19474546937346,8.438077769625824,8.1,3.196747045308845e-67,-29.933969185619958,-33.27903815893406,-26.58890021230586,29.933969185619958,True
R196-408-491,glucose_lab_std <= q0.35 (0) AND platelets_slope <= q0.35 (-0.07924) AND resp_rate_std <= q0.35 (1.78),3,"glucose_lab_std,platelets_slope,resp_rate_std","other,organ_failure,respiratory",3,1363,0.10770446463848281,0.1797505502567865,0.47909024211298606,-0.2993396918561996,-0.33279038158934054,-0.2658890021230586,7.165122687761204e-69,128.19474546937346,8.438077769625824,8.1,3.196747045308845e-67,-29.933969185619958,-33.27903815893406,-26.58890021230586,29.933969185619958,True
R195-288-473,glucose_lab_std <= q0.20 (0) AND lactate_std > q0.65 (0.3523) AND resp_rate_max <= q0.35 (20),3,"glucose_lab_std,lactate_std,resp_rate_max","other,perfusion,respiratory",3,1344,0.1062030817858554,0.18452380952380953,0.48586309523809523,-0.3013392857142857,-0.3351641160858817,-0.2675144553426897,2.825033495522801e-68,128.14845604108652,8.958482142857143,8.3,1.1222735804131676e-66,-30.13392857142857,-33.51641160858817,-26.75144553426897,30.13392857142857,True
R196-288-473,glucose_lab_std <= q0.35 (0) AND lactate_std > q0.65 (0.3523) AND resp_rate_max <= q0.35 (20),3,"glucose_lab_std,lactate_std,resp_rate_max","other,perfusion,respiratory",3,1344,0.1062030817858554,0.18452380952380953,0.48586309523809523,-0.3013392857142857,-0.3351641160858817,-0.2675144553426897,2.825033495522801e-68,128.14845604108652,8.958482142857143,8.3,1.1222735804131676e-66,-30.13392857142857,-33.51641160858817,-26.75144553426897,30.13392857142857,True
R195-233-260,glucose_lab_std <= q0.20 (0) AND heart_rate_median <= q0.35 (70) AND hemoglobin_slope <= q0.20 (-0.01479),3,"glucose_lab_std,heart_rate_median,hemoglobin_slope","other,perfusion,anemia",3,1086,0.0858158830501778,0.18139963167587478,0.5165745856353591,-0.33517495395948427,-0.3727069961332954,-0.29764291178567315,1.346786550759205e-68,128.12812188174343,7.89217311233886,7.7,5.7017240835061235e-67,-33.51749539594843,-37.27069961332954,-29.764291178567316,33.51749539594843,True
