code,label,n_conditions,features_used,axes_used,n_axes,n_pairs,prevalence,mort_t,mort_c,diff,ci_lo,ci_hi,p_perm,score,hb_mean,hb_p50,feature,feature_base,axis,op,thr,q
R645,urea_std <= q0.20 (0),1,urea_std,"organ_failure,organ_failure",1,3608,0.2851047016989332,0.3464523281596452,0.4146341463414634,-0.06818181818181818,-0.09053153820255727,-0.04583209816107908,2.2405649762677113e-09,40.95452023003965,12.185643015521066,14.0,urea_std,urea,organ_failure,<=,0.0,0.2
R228,heart_rate_mean <= q0.20 (70),1,heart_rate_mean,"perfusion,perfusion",1,2590,0.20466218885815882,0.3478764478764479,0.4277992277992278,-0.07992277992277991,-0.10637207030270285,-0.05347348954285696,3.168850500134328e-09,40.67433520540371,10.52023166023166,9.6,heart_rate_mean,heart_rate,perfusion,<=,70.0,0.2
R374,phosphorus_mean > q0.35 (3.5),1,phosphorus_mean,"other,other",1,3931,0.3106282101935994,0.49631137115237856,0.4314423810735182,0.06486899007886038,0.042868483354348855,0.0868694968033719,7.509941123364926e-09,40.671356591721164,8.14398371915543,7.7,phosphorus_mean,phosphorus,other,>,3.5,0.35
R375,phosphorus_mean > q0.50 (3.5),1,phosphorus_mean,"other,other",1,3931,0.3106282101935994,0.49631137115237856,0.4314423810735182,0.06486899007886038,0.042868483354348855,0.0868694968033719,7.509941123364926e-09,40.671356591721164,8.14398371915543,7.7,phosphorus_mean,phosphorus,other,>,3.5,0.5
R376,phosphorus_mean > q0.65 (3.5),1,phosphorus_mean,"other,other",1,3931,0.3106282101935994,0.49631137115237856,0.4314423810735182,0.06486899007886038,0.042868483354348855,0.0868694968033719,7.509941123364926e-09,40.671356591721164,8.14398371915543,7.7,phosphorus_mean,phosphorus,other,>,3.5,0.65
R278,lactate_median > q0.80 (2.3),1,lactate_median,"perfusion,perfusion",1,2460,0.19438956934018176,0.3723577235772358,0.4540650406504065,-0.0817073170731707,-0.10913130427681317,-0.05428332986952822,5.23122649816657e-09,40.52551138691195,8.655975609756098,8.2,lactate_median,lactate,perfusion,>,2.3,0.8
R93,bilirubin_total_median > q0.35 (0.7),1,bilirubin_total_median,"organ_failure,organ_failure",1,1760,0.13907546424338207,0.5511363636363636,0.4551136363636364,0.09602272727272726,0.06314023596168009,0.12890521858377443,1.0432155040036033e-08,40.28379439562627,7.9110795454545455,7.6,bilirubin_total_median,bilirubin_total,organ_failure,>,0.7,0.35
R95,bilirubin_total_median > q0.65 (0.7),1,bilirubin_total_median,"organ_failure,organ_failure",1,1760,0.13907546424338207,0.5511363636363636,0.4551136363636364,0.09602272727272726,0.06314023596168009,0.12890521858377443,1.0432155040036033e-08,40.28379439562627,7.9110795454545455,7.6,bilirubin_total_median,bilirubin_total,organ_failure,>,0.7,0.65
R92,bilirubin_total_median > q0.20 (0.7),1,bilirubin_total_median,"organ_failure,organ_failure",1,1760,0.13907546424338207,0.5511363636363636,0.4551136363636364,0.09602272727272726,0.06314023596168009,0.12890521858377443,1.0432155040036033e-08,40.28379439562627,7.9110795454545455,7.6,bilirubin_total_median,bilirubin_total,organ_failure,>,0.7,0.2
R96,bilirubin_total_median > q0.80 (0.7),1,bilirubin_total_median,"organ_failure,organ_failure",1,1760,0.13907546424338207,0.5511363636363636,0.4551136363636364,0.09602272727272726,0.06314023596168009,0.12890521858377443,1.0432155040036033e-08,40.28379439562627,7.9110795454545455,7.6,bilirubin_total_median,bilirubin_total,organ_failure,>,0.7,0.8
R94,bilirubin_total_median > q0.50 (0.7),1,bilirubin_total_median,"organ_failure,organ_failure",1,1760,0.13907546424338207,0.5511363636363636,0.4551136363636364,0.09602272727272726,0.06314023596168009,0.12890521858377443,1.0432155040036033e-08,40.28379439562627,7.9110795454545455,7.6,bilirubin_total_median,bilirubin_total,organ_failure,>,0.7,0.5
R224,heart_rate_max <= q0.20 (77),1,heart_rate_max,"perfusion,perfusion",1,2550,0.20150138285262742,0.3537254901960784,0.4329411764705882,-0.07921568627450981,-0.10594107992534668,-0.05249029262367294,6.263770301245354e-09,40.001960736257644,10.870627450980392,10.8,heart_rate_max,heart_rate,perfusion,<=,77.0,0.2
R379,phosphorus_median > q0.35 (3.5),1,phosphorus_median,"other,other",1,2997,0.23682338996444094,0.5091758425091758,0.4367701034367701,0.07240573907240572,0.04719314444086664,0.09761833370394479,1.8152625210177213e-08,39.63842249473613,7.951251251251252,7.5,phosphorus_median,phosphorus,other,>,3.5,0.35
R381,phosphorus_median > q0.65 (3.5),1,phosphorus_median,"other,other",1,2997,0.23682338996444094,0.5091758425091758,0.4367701034367701,0.07240573907240572,0.04719314444086664,0.09761833370394479,1.8152625210177213e-08,39.63842249473613,7.951251251251252,7.5,phosphorus_median,phosphorus,other,>,3.5,0.65
R380,phosphorus_median > q0.50 (3.5),1,phosphorus_median,"other,other",1,2997,0.23682338996444094,0.5091758425091758,0.4367701034367701,0.07240573907240572,0.04719314444086664,0.09761833370394479,1.8152625210177213e-08,39.63842249473613,7.951251251251252,7.5,phosphorus_median,phosphorus,other,>,3.5,0.5
R68,ast_median > q0.80 (26),1,ast_median,"other,other",1,2510,0.19834057684709602,0.5350597609561752,0.45617529880478086,0.07888446215139439,0.05130841906814,0.10646050523464877,2.0609349528734782e-08,39.52103681076204,7.833426294820717,7.5,ast_median,ast,other,>,26.0,0.8
R303,ldh_median > q0.65 (180),1,ldh_median,"other,other",1,2077,0.16412485183721848,0.5445353875782378,0.4597977852672123,0.0847376023110255,0.0544368175643918,0.1150383870576592,4.223686910905078e-08,38.61841271562115,7.573615792007703,7.2,ldh_median,ldh,other,>,180.0,0.65
R301,ldh_median > q0.35 (180),1,ldh_median,"other,other",1,2077,0.16412485183721848,0.5445353875782378,0.4597977852672123,0.0847376023110255,0.0544368175643918,0.1150383870576592,4.223686910905078e-08,38.61841271562115,7.573615792007703,7.2,ldh_median,ldh,other,>,180.0,0.35
R304,ldh_median > q0.80 (180),1,ldh_median,"other,other",1,2077,0.16412485183721848,0.5445353875782378,0.4597977852672123,0.0847376023110255,0.0544368175643918,0.1150383870576592,4.223686910905078e-08,38.61841271562115,7.573615792007703,7.2,ldh_median,ldh,other,>,180.0,0.8
R300,ldh_median > q0.20 (180),1,ldh_median,"other,other",1,2077,0.16412485183721848,0.5445353875782378,0.4597977852672123,0.0847376023110255,0.0544368175643918,0.1150383870576592,4.223686910905078e-08,38.61841271562115,7.573615792007703,7.2,ldh_median,ldh,other,>,180.0,0.2
R302,ldh_median > q0.50 (180),1,ldh_median,"other,other",1,2077,0.16412485183721848,0.5445353875782378,0.4597977852672123,0.0847376023110255,0.0544368175643918,0.1150383870576592,4.223686910905078e-08,38.61841271562115,7.573615792007703,7.2,ldh_median,ldh,other,>,180.0,0.5
R150,creatinine_slope > q0.65 (4.689e-05),1,creatinine_slope,"organ_failure,organ_failure",1,4372,0.34547609640458316,0.48421774931381517,0.42612076852698993,0.058096980786825236,0.03725648108425124,0.07893748048939923,4.65826808318138e-08,38.414363355200365,8.140279048490392,7.8,creatinine_slope,creatinine,organ_failure,>,4.6893833993991136e-05,0.65
R177,dbp_slope <= q0.35 (-0.02934),1,dbp_slope,"perfusion,perfusion",1,4372,0.34547609640458316,0.3561299176578225,0.4133119853613907,-0.05718206770356821,-0.07754258415239693,-0.03682155125473949,3.69970895286587e-08,37.809412751181505,9.948421774931381,9.0,dbp_slope,dbp,perfusion,<=,-0.02934490667001736,0.35
R400,platelets_median <= q0.35 (177),1,platelets_median,"organ_failure,organ_failure",1,4438,0.35069142631371,0.3792248760703019,0.4357818837314105,-0.056557007661108605,-0.07696806826276995,-0.03614594705944726,5.60504467053673e-08,37.677325970586416,8.088463271744029,7.8,platelets_median,platelets,organ_failure,<=,177.0,0.35
R218,glucose_vital_std > q0.65 (26.48),1,glucose_vital_std,"other,other",1,4429,0.34998024496246544,0.38993000677353806,0.44615037254459244,-0.05622036577105438,-0.07673044326745244,-0.03571028827465632,7.762039420426058e-08,37.41506525050108,8.45953939941296,7.9,glucose_vital_std,glucose_vital,other,>,26.484415477299997,0.65
R518,sbp_mean <= q0.20 (105.3),1,sbp_mean,"perfusion,perfusion",1,2531,0.2,0.49743184512050576,0.4231529039905176,0.07427894112998817,0.046893980529534834,0.10166390173044151,1.0589725615590028e-07,37.36902585355655,8.777637297510864,8.0,sbp_mean,sbp,perfusion,<=,105.29909878682842,0.2
R91,bilirubin_total_mean > q0.80 (0.7),1,bilirubin_total_mean,"organ_failure,organ_failure",1,2411,0.19051758198340576,0.5134798838656159,0.4375777685607632,0.07590211530485275,0.04779190805938794,0.10401232255031756,1.2077587255551876e-07,37.269407160281,8.079261717129821,7.7,bilirubin_total_mean,bilirubin_total,organ_failure,>,0.7000000000000018,0.8
R66,ast_median > q0.50 (20),1,ast_median,"other,other",1,2861,0.22607664954563414,0.52883607130374,0.45962950017476406,0.06920657112897594,0.043359545251967446,0.09505359700598442,1.5376938288731258e-07,37.017429791298646,7.807619713386927,7.5,ast_median,ast,other,>,20.0,0.5
R64,ast_median > q0.20 (20),1,ast_median,"other,other",1,2861,0.22607664954563414,0.52883607130374,0.45962950017476406,0.06920657112897594,0.043359545251967446,0.09505359700598442,1.5376938288731258e-07,37.017429791298646,7.807619713386927,7.5,ast_median,ast,other,>,20.0,0.2
R67,ast_median > q0.65 (20),1,ast_median,"other,other",1,2861,0.22607664954563414,0.52883607130374,0.45962950017476406,0.06920657112897594,0.043359545251967446,0.09505359700598442,1.5376938288731258e-07,37.017429791298646,7.807619713386927,7.5,ast_median,ast,other,>,20.0,0.65
R65,ast_median > q0.35 (20),1,ast_median,"other,other",1,2861,0.22607664954563414,0.52883607130374,0.45962950017476406,0.06920657112897594,0.043359545251967446,0.09505359700598442,1.5376938288731258e-07,37.017429791298646,7.807619713386927,7.5,ast_median,ast,other,>,20.0,0.35
R593,spo2_mean > q0.65 (98.42),1,spo2_mean,"respiratory,respiratory",1,4427,0.3498222046621889,0.34989835102778405,0.40546645583916874,-0.05556810481138469,-0.07573185732170938,-0.035404352301059996,6.61046500294905e-08,36.97263012500008,9.208786988931557,8.3,spo2_mean,spo2,respiratory,>,98.41666666666667,0.65
R289,lactate_std > q0.80 (0.7059),1,lactate_std,"perfusion,perfusion",1,2531,0.2,0.3840379296720664,0.45713156854998027,-0.07309363887791387,-0.10021760988688977,-0.04596966786893797,1.279171422029132e-07,36.77271161121255,8.57826945871197,8.1,lactate_std,lactate,perfusion,>,0.7059379055452756,0.8
R439,pt_median > q0.80 (15.5),1,pt_median,"organ_failure,organ_failure",1,2475,0.19557487159225603,0.5191919191919192,0.44565656565656564,0.07353535353535356,0.04576981296199968,0.10130089410870745,2.0923352069924485e-07,36.58337647543534,8.052646464646465,7.7,pt_median,pt,organ_failure,>,15.5,0.8
R387,platelets_delta <= q0.35 (-60.36),1,platelets_delta,"organ_failure,organ_failure",1,4429,0.34998024496246544,0.38067283811244074,0.4355384962745541,-0.05486565816211336,-0.07530416006286995,-0.03442715626135677,1.4290343948360046e-07,36.51349741313964,10.182163016482276,9.2,platelets_delta,platelets,organ_failure,<=,-60.355388864818025,0.35
R154,creatinine_std > q0.65 (0.1172),1,creatinine_std,"organ_failure,organ_failure",1,4429,0.34998024496246544,0.4800180627681192,0.42537818920749604,0.054639873560623164,0.03393937017266725,0.07534037694857908,2.2974330480776337e-07,36.363236106912716,7.9862045608489485,7.6,creatinine_std,creatinine,organ_failure,>,0.11718716963264936,0.65
R591,spo2_mean <= q0.20 (96.51),1,spo2_mean,"respiratory,respiratory",1,2532,0.2000790201501383,0.495260663507109,0.42338072669826227,0.07187993680884674,0.044499855389986936,0.09926001822770655,2.667849487356096e-07,36.169252825030966,8.826145339652449,8.0,spo2_mean,spo2,respiratory,<=,96.51126516464471,0.2
R80,bilirubin_total_delta <= q0.35 (-6.994e-15),1,bilirubin_total_delta,"organ_failure,organ_failure",1,4451,0.35171868826550773,0.3662098404852842,0.4201303077960009,-0.0539204673107167,-0.07418345345273626,-0.03365748116869714,1.8319950057981437e-07,35.97347933488226,9.189350707706135,8.2,bilirubin_total_delta,bilirubin_total,organ_failure,<=,-6.994405055138486e-15,0.35
R413,platelets_std > q0.65 (38.22),1,platelets_std,"organ_failure,organ_failure",1,4428,0.34990122481232716,0.36720867208672087,0.42073170731707316,-0.05352303523035229,-0.07384630596819307,-0.03319976449251151,2.445550113679724e-07,35.61595056936356,8.102529358626919,7.8,platelets_std,platelets,organ_failure,>,38.219675626528094,0.65
R511,sbp_delta <= q0.35 (-3.14),1,sbp_delta,"perfusion,perfusion",1,4429,0.34998024496246544,0.3820275457213818,0.4353127116730639,-0.05328516595168209,-0.07372986951098554,-0.032840462392378644,3.249654218200428e-07,35.46166826955124,9.651072476857077,8.6,sbp_delta,sbp,perfusion,<=,-3.139647588485494,0.35
R618,temperature_median <= q0.20 (36.67),1,temperature_median,"metabolic,metabolic",1,2919,0.23065981825365467,0.4803014731072285,0.41521068859198357,0.06509078451524491,0.03963373458541193,0.0905478344450779,5.400813416683196e-07,35.16709976369466,8.966666666666667,8.2,temperature_median,temperature,metabolic,<=,36.67,0.2
R23,alt_max > q0.65 (25),1,alt_max,"other,other",1,2456,0.1940734887396286,0.5297231270358306,0.4588762214983713,0.07084690553745926,0.04295322284733204,0.09874058822758648,6.418303192081922e-07,35.11034258379987,7.984894136807818,7.6,alt_max,alt,other,>,25.0,0.65
R20,alt_max > q0.20 (25),1,alt_max,"other,other",1,2456,0.1940734887396286,0.5297231270358306,0.4588762214983713,0.07084690553745926,0.04295322284733204,0.09874058822758648,6.418303192081922e-07,35.11034258379987,7.984894136807818,7.6,alt_max,alt,other,>,25.0,0.2
R21,alt_max > q0.35 (25),1,alt_max,"other,other",1,2456,0.1940734887396286,0.5297231270358306,0.4588762214983713,0.07084690553745926,0.04295322284733204,0.09874058822758648,6.418303192081922e-07,35.11034258379987,7.984894136807818,7.6,alt_max,alt,other,>,25.0,0.35
R24,alt_max > q0.80 (25),1,alt_max,"other,other",1,2456,0.1940734887396286,0.5297231270358306,0.4588762214983713,0.07084690553745926,0.04295322284733204,0.09874058822758648,6.418303192081922e-07,35.11034258379987,7.984894136807818,7.6,alt_max,alt,other,>,25.0,0.8
R22,alt_max > q0.50 (25),1,alt_max,"other,other",1,2456,0.1940734887396286,0.5297231270358306,0.4588762214983713,0.07084690553745926,0.04295322284733204,0.09874058822758648,6.418303192081922e-07,35.11034258379987,7.984894136807818,7.6,alt_max,alt,other,>,25.0,0.5
R29,alt_mean > q0.80 (25),1,alt_mean,"other,other",1,2418,0.19107072303437375,0.5289495450785774,0.45781637717121587,0.07113316790736152,0.04302237092831432,0.09924396488640871,7.060355744796618e-07,34.97842889562965,7.992597187758477,7.6,alt_mean,alt,other,>,25.0,0.8
R26,alt_mean > q0.35 (25),1,alt_mean,"other,other",1,2418,0.19107072303437375,0.5289495450785774,0.45781637717121587,0.07113316790736152,0.04302237092831432,0.09924396488640871,7.060355744796618e-07,34.97842889562965,7.992597187758477,7.6,alt_mean,alt,other,>,25.0,0.35
R28,alt_mean > q0.65 (25),1,alt_mean,"other,other",1,2418,0.19107072303437375,0.5289495450785774,0.45781637717121587,0.07113316790736152,0.04302237092831432,0.09924396488640871,7.060355744796618e-07,34.97842889562965,7.992597187758477,7.6,alt_mean,alt,other,>,25.0,0.65
R25,alt_mean > q0.20 (25),1,alt_mean,"other,other",1,2418,0.19107072303437375,0.5289495450785774,0.45781637717121587,0.07113316790736152,0.04302237092831432,0.09924396488640871,7.060355744796618e-07,34.97842889562965,7.992597187758477,7.6,alt_mean,alt,other,>,25.0,0.2
R27,alt_mean > q0.50 (25),1,alt_mean,"other,other",1,2418,0.19107072303437375,0.5289495450785774,0.45781637717121587,0.07113316790736152,0.04302237092831432,0.09924396488640871,7.060355744796618e-07,34.97842889562965,7.992597187758477,7.6,alt_mean,alt,other,>,25.0,0.5
R127,creatinine_delta <= q0.20 (-0.1626),1,creatinine_delta,"organ_failure,organ_failure",1,2532,0.2000790201501383,0.36729857819905215,0.4368088467614534,-0.06951026856240122,-0.09645156807965857,-0.04256896904514387,4.260710910568032e-07,34.976859874755206,9.559083728278042,8.3,creatinine_delta,creatinine,organ_failure,<=,-0.16258733564394673,0.2
R371,phosphorus_max > q0.65 (3.6),1,phosphorus_max,"other,other",1,4329,0.3420782299486369,0.49226149226149224,0.43913143913143915,0.05313005313005309,0.03214519520935432,0.07411491105075185,6.96334800325801e-07,34.956991031712384,8.086486486486486,7.7,phosphorus_max,phosphorus,other,>,3.6,0.65
R515,sbp_max <= q0.35 (123),1,sbp_max,"perfusion,perfusion",1,4454,0.35195574871592256,0.3872923215087562,0.4387067804220925,-0.05141445891333629,-0.07183640955375999,-0.0309925082729126,8.035182953531994e-07,34.31313318709616,10.192815446789403,9.1,sbp_max,sbp,perfusion,<=,123.0,0.35
R243,heart_rate_slope > q0.80 (0.03973),1,heart_rate_slope,"perfusion,perfusion",1,2499,0.19747135519557488,0.36054421768707484,0.4289715886354542,-0.06842737094837936,-0.09546393032361686,-0.04139081157314187,7.027455885999284e-07,34.206842052684244,10.643617446978793,10.1,heart_rate_slope,heart_rate,perfusion,>,0.03973084988575879,0.8
R241,heart_rate_slope <= q0.20 (-0.006134),1,heart_rate_slope,"perfusion,perfusion",1,2499,0.19747135519557488,0.4493797519007603,0.3813525410164066,0.0680272108843537,0.040768302254871276,0.09528611951383614,1.0013791427008317e-06,34.00680204068022,9.193637454981992,8.2,heart_rate_slope,heart_rate,perfusion,<=,-0.006133982597014735,0.2
R109,ck_total_max > q0.50 (100),1,ck_total_max,"other,other",1,1713,0.13536151718688266,0.5253940455341506,0.44424985405720957,0.08114419147694102,0.04778416667167754,0.1145042162822045,1.8656214757359715e-06,33.584285931510884,8.22883829538821,7.9,ck_total_max,ck_total,other,>,100.0,0.5
R108,ck_total_max > q0.35 (100),1,ck_total_max,"other,other",1,1713,0.13536151718688266,0.5253940455341506,0.44424985405720957,0.08114419147694102,0.04778416667167754,0.1145042162822045,1.8656214757359715e-06,33.584285931510884,8.22883829538821,7.9,ck_total_max,ck_total,other,>,100.0,0.35
R110,ck_total_max > q0.65 (100),1,ck_total_max,"other,other",1,1713,0.13536151718688266,0.5253940455341506,0.44424985405720957,0.08114419147694102,0.04778416667167754,0.1145042162822045,1.8656214757359715e-06,33.584285931510884,8.22883829538821,7.9,ck_total_max,ck_total,other,>,100.0,0.65
R107,ck_total_max > q0.20 (100),1,ck_total_max,"other,other",1,1713,0.13536151718688266,0.5253940455341506,0.44424985405720957,0.08114419147694102,0.04778416667167754,0.1145042162822045,1.8656214757359715e-06,33.584285931510884,8.22883829538821,7.9,ck_total_max,ck_total,other,>,100.0,0.2
